track_id,recording_mbid,release_mbid,titulo,anio,mes,pais,release_group_mbid,tipo,fuente
TRAAYVL128F1473727,3718b721-315f-420a-ba05-15171c7867f1,c551e98a-c661-483a-b21a-fdaea2cd5d82,"Zon, Zon, Zon",1989,,France,a27a434c-d780-4e23-b6e8-ced725510b40,Album,musicbrainz
TRAAYXE128F4289CA7,560fa689-cf5b-446e-b03a-1e8ccb9b0641,7714a260-6556-46dd-b1a5-236f145d5b7e,The Doubble Donkey Disc,2001,2,United States,16d14c48-8269-3258-85c2-6a04ab4cbb53,Album,musicbrainz
TRAAZAM128F9313AD3,dfe3a0df-6026-4e03-a787-f9d4d523974f,10a739e8-0833-4291-b245-84656f4ddd5f,Sound of a Rebel,2009,5,Denmark,e10883ac-3ec6-43e7-b6b9-583a2317baba,Album,musicbrainz
TRAAZLN128F421E2AA,18877407-4aee-4ead-b63f-d825e4b9a216,9342ad1e-d30c-4314-ae9c-701e61ab171e,Volume 3: 1938-39,,,,24b5fefc-a216-3908-a2b8-b4076b62bc70,Album,musicbrainz
TRAAZNZ128F429EF86,8bdbf885-0656-4e1d-960e-44dfbffc1144,e0435727-52fe-4ba6-a3c3-581c4f7bf0a0,Nashville Moon,2006,9,United States,aac4176f-54c2-4380-9726-096549ed9441,Album,musicbrainz
TRAAZPJ128F4292DB5,78d8801b-f554-4377-86d6-423bc5772ede,63721f19-b847-437a-af89-a263c0999bdd,Seasons of the Soul,1999,,United States,1555c57f-5381-38ae-83b7-bba264ddf09c,Album,musicbrainz
TRAAZPQ128F4276442,efc17a43-6f26-4671-8cc6-3af5e8d2cd2a,556079b5-2922-418d-bd44-ea5c755c8da7,Bitter Youth,1993,,United States,75b96ebb-23c4-341c-8797-f77270bc5bc1,Album,musicbrainz
TRABAAX128F14914F9,b704e862-5aaf-4fea-b61d-e2b6bb9f035e,6d4932d4-c81a-3438-97f1-fac6e8902712,For Your Pleasure,1973,3,United Kingdom,72fd9993-17b8-3402-9f8d-c39cb3d2c27e,Album,musicbrainz
TRABAGI128F425F5B1,40f428f7-9c75-4abb-b4e9-1f23da031855,82118675-f8a2-409a-8e7b-513fad1e2ece,Pachamama (Mother Earth),1992,,United Kingdom,bf1e3410-ccb0-4561-aaea-ae1f7697a090,Album,musicbrainz
TRABAKX128F92C1D3D,0ab7dab1-c1ce-4767-8f4a-fe4d44e96e06,2c9a4014-15f1-448e-ae8f-ff061e31e3e0,Welcome to Reality,2007,5,United Kingdom,0667d4d7-19dc-3e2b-bf22-7f62c0f19dcb,Album,musicbrainz
TRABATC128F423A722,70d24baf-297d-411f-80a4-3546ef1f0359,4f1da1e6-63c1-4f2a-80a2-6a7767f5a7d2,Chaparrón de plomo,2001,,Spain,de016488-8f72-3fa1-86f6-c2511fcf8aa7,Album,musicbrainz
TRABAWQ128E0783C6F,bd13cbe0-bcb8-43d0-97f6-db3387bb1c95,2e20a04c-b297-4e43-8ad1-e59c0d1f2e18,Peace Sells… But Who’s Buying?,2004,7,United States,4eea6bcc-3226-3c0d-a71d-af682a0a1dd8,Album,musicbrainz
TRABAYJ128F92E34EC,2e546ae5-19d8-45be-8176-74660623e8fa,a52d88a4-103d-4a94-b1f9-8a54931545f7,Can't Get Enough,1974,8,United States,f804e084-b282-333a-a4cd-288df8c299b0,Album,musicbrainz
TRABBAJ12903CA736F,f359f025-3713-4058-bea1-694dd262c42f,d28ed640-0d4e-4d29-9b03-a9e46f989f0f,No Way Down,2008,5,Sweden,ddca433f-ee3f-3b9a-86b2-a654ae9e27f5,EP,musicbrainz
TRABBBX128F426D2B1,c059f571-777c-44e1-bc8d-f574cbf78df0,3d677af4-8cba-4624-b87d-21c5e9fc0115,Greatest Hits,1987,,United States,e3ccf4f1-aa01-31db-abc8-99dca1d65431,Album,musicbrainz
TRABBPU128F421A1FD,d0335b80-bfe6-44c2-bb29-b7cc2701a3fa,907e623b-f20e-4358-ab93-cee8afbdea6f,Got That Work,2007,7,[Worldwide],b621e3a4-a015-4b13-b4ca-c7783252c416,Album,musicbrainz
TRABBYP128F932D04E,bfe4b728-1659-421a-9d65-af8763306807,da1c2b06-4c30-4edc-98fd-3b2c95b83ef8,Body and Soul,1968,,United States,3d025a7a-b96e-32ea-a22f-010baba8ca68,Album,musicbrainz
TRABCAS128F14A25E2,2de1491b-7477-4676-b883-443aee5bbcbe,23caefba-ed31-4eda-ba22-c79a0c8c5613,Giant Steps,1960,2,United States,2cdca11d-3e45-3152-93e5-4d2a4ddb1bc6,Album,musicbrainz
TRABCEC128F426456E,3476903f-f46d-4e54-bbe4-903b137e06a7,e3de7c2d-f621-49ee-b003-f621a74ed653,...Till Then,2003,,United States,a3cac07a-19d1-3865-aefe-30ae36161079,Album,musicbrainz
TRABCTR12903D08121,9860bf3f-879d-4ad3-8af3-838f9bddd15c,56b54d63-a5e9-3e0b-8aa4-f4093a54ae48,End Times,2010,1,United Kingdom,b2b0f34a-b92e-4dee-b637-6df163604c46,Album,musicbrainz
TRABCUQ128E0783E2B,f09ba417-f0d6-4a73-97a7-f10eb65cbb36,77777652-3f39-45bc-9d51-7f58acfb0ce8,Love. Angel. Music. Baby.,2004,11,United Kingdom,3873f5a4-e3e2-3e88-ae7e-c2ea5de1a5ba,Album,musicbrainz
TRABCVX128F1492D8B,930102bb-9f52-4ac0-9bcb-5619396429cd,9714bf56-4573-408a-9705-199e2c5cded5,Come un vecchio incensiere all'alba di un villaggio deserto,1973,,Italy,5d80adef-8ab1-4547-a5fc-36d88e556a01,Album,musicbrainz
TRABDAA12903CF45CB,f37e77b5-bc52-48ee-8444-0b0514c2e27b,e8134328-b29e-4951-9543-a86b3eb77556,Pedal to the Metal,2008,8,United Kingdom,5c88617d-85a0-3952-ae2d-b73f7497d2bb,Album,musicbrainz
TRABDFP128F9332279,25968be5-e260-4138-a608-76b3d39f6914,5fb216f6-81dd-4008-9515-0bc3b4ba91b2,Lanzafame,2006,7,United States,b199e300-03d3-3a38-a90a-c7065ef69a18,Album,musicbrainz
TRABDJI128F14567D2,76e509a9-d043-439a-9e5c-04bb4e6d3dfa,2fd3f5aa-3660-4fa5-af02-8ba72f8b05a9,Blackface,1995,10,United States,37a685e9-681e-35e5-bb13-a435942678bb,Album,musicbrainz
TRABDRC128F4282D08,0126e29a-9b2b-40cb-92c0-5a66f7093b10,213deac9-431c-4c4a-bceb-e13e2733e9dc,Yellow,1997,2,Finland,b345df08-f3e2-3099-883d-7de42081aa27,Album,musicbrainz
TRABEBV128F933D3AB,b80f071a-0d47-4cc1-a49c-48cf3ccaf583,0046fe62-2616-48fe-ac3b-ccb9c348b704,Lonely Christmas,1993,,United States,2e645f37-1bc1-32dc-9be3-0184381f1029,EP,musicbrainz
TRABEIK128F1456D56,8d8b5c81-5d1d-428d-b567-94b9477d1a73,745ddfe9-ea39-46cf-a42a-1369e947b1b6,Let’s Play House,1997,10,United States,0875ab85-5003-3036-8d8c-1d1c9d0a058f,Album,musicbrainz
TRABELS128F422CEA9,c40e1fd4-8c91-4d0b-8783-4d5bfbe1355c,335f0c2c-628b-45ba-8d90-518244b2728c,"Vier Factor #1",2003,9,United States,38463fa3-7eaa-345a-b5ca-69ce6951f9b3,Album,musicbrainz
TRABELX128F4281857,65636225-e4f5-47d4-9cde-13e3611320f6,941c02b6-fb70-41a5-b18e-36c30022df7a,Touareg,2008,,Belgium,e0f90029-9707-3538-9980-f66bc00175e9,Album,musicbrainz
TRABESY128F935A564,b16655b0-cff6-43e0-bdf1-85ca197dfba9,9690209b-edf2-4d76-85e6-1febe5cc7cda,Billig lykke,1999,,Norway,ddde5a37-a9b6-3c60-87e8-bb89774fbd57,Album,musicbrainz
TRABFCA128F93094B8,3f9fb8d8-e787-4b60-b82b-c81ccce34785,0fc1f291-adbc-4236-806e-992c34a3fd31,Mark Lamarr's Ace Is Wild,1998,,United Kingdom,d1d482f9-6028-4214-a9de-9df3770bd26f,Album,musicbrainz
TRABFHV128F933D32D,22c1a182-0a36-4afd-b613-bddab56b4fba,0b793566-426b-43cd-9eef-561ad2379c74,Blues in Blond,1981,,Germany,628508c5-8b89-332a-ac9e-41e96333eaed,Album,musicbrainz
TRABFSY128F42866CE,01b9eb83-e2fd-4d13-8b58-9950d836a567,64e35932-a801-4108-8fd9-59e7407b206f,Right or Wrong,1983,,United States,7befccac-ac22-3074-afc3-9c46ab12bebc,Album,musicbrainz
TRABGMC12903CFA8C5,08a9b8c3-a22b-4921-9165-453647db01c0,a6f4f2cd-448d-4219-81f4-3885d6c28695,"Earliest Recordings: The Complete Rich-R-Tone 78s, 1947-1952",1997,,United States,a8bfc1e2-54a1-304d-b874-79170bb363e9,Album,musicbrainz
TRABGSH128F932D04D,aa3e29d0-1973-4d01-baf7-202764e95b53,da1c2b06-4c30-4edc-98fd-3b2c95b83ef8,Body and Soul,1968,,United States,3d025a7a-b96e-32ea-a22f-010baba8ca68,Album,musicbrainz
TRABGTC128F14B10CC,2482884b-6565-44c4-8a61-93fd0b5a5a54,90e519cb-f609-31ee-95ce-48e59dcad152,Profile: The Best of Emmylou Harris,1978,,France,d710d98f-999a-3c84-883e-03305cfb5669,Album,musicbrainz
TRABGZL128F428A25B,382073f5-af29-4eb1-848b-78395ac46e93,076372a2-78c2-4591-ae9b-4227ab79e47e,Live on St. Patrick’s Day,2002,9,Germany,60b38c26-03d1-3231-972e-3c277564ce28,Album,musicbrainz
TRABHQX128F428DEED,5c86e10a-4fc7-4f77-8d03-377e1d03f6f5,773b4d04-187c-44bb-b2c6-d1543c1721e0,Obligations to the Odd,1999,5,Sweden,cf2184f0-eba0-349d-bab2-12a0eca7e5bf,Album,musicbrainz
TRABHTQ128F931C023,d12d2ddf-cd77-4985-bcf1-99f729abd388,dd362133-fb53-41ac-83ee-db4984b66b55,Bush Meat,2004,6,United States,ddfa2839-5840-3717-b59f-f7069ad9b8f8,Album,musicbrainz
TRABHVY12903CE7082,1e59042e-2db1-498f-9ac5-0108900f1eca,3769fbab-e34d-4de1-b5d6-7a362172528c,Elettrodomestico,1997,,Italy,02d9f15f-bad9-3ada-96a9-e52506f0f583,Album,musicbrainz
TRABICE128F932AE4A,d63c52c4-eb4c-437d-b85e-78e406312449,6ad3cef0-25c2-405c-b8f4-37bd35d35c29,Received Pronunciation,2009,11,United States,a2626f65-27f9-434c-a4c4-b3d02fe3a2e7,Album,musicbrainz
TRABICV128F146AEF8,d51ff27b-0317-491d-8095-b3d70692e3d9,07faa091-f841-4fe2-b952-1bbf686da051,"Ultra-Lounge, Volume 17: Bongoland",1997,6,United States,24ffe00b-a75f-3329-bab6-37fb69090b41,Album,musicbrainz
TRABIIP128F14617DE,42f6cc0b-f695-4102-92a9-9eebb7a7329f,d23d2add-2ed4-4acf-b51d-65cebf0d5e8c,Beyond Words,2002,3,United States,da5482c6-a047-3024-a8cb-b00008471cdb,Album,musicbrainz
TRABJZT128F425C8DC,ca9b972b-3be4-4f3a-b043-8e60ffa3e13b,9cd3c077-7d33-3b1f-ab23-717de4f2185f,Labcabincalifornia,1995,11,United States,d0dc0be5-53ec-3810-8683-ba1dfac644f8,Album,musicbrainz
TRABKDD128F4254272,8c01350d-58fa-437a-8719-5f985faf09d5,3a992022-f4ef-4fe2-80c9-c7983175003d,Fusion vs. Confusion,1999,,Finland,7c3d519f-e809-3f50-8dd9-ababc9ed4a64,Album,musicbrainz
TRABKEU128F93027CF,23f95dd0-e236-4208-88b8-3318b44b8806,6e602e03-fe83-4b43-99d4-d573f1c4133e,Get Serious,1991,,Denmark,083a5eb9-b243-35ca-95bd-b5ae1d2a2007,Album,musicbrainz
TRABKKZ128F934E583,ae463b82-1a72-472d-b0ae-ef6305223da7,f6d53184-e297-300b-80aa-a53c96931f10,New Tales to Tell: A Tribute to Love and Rockets,2009,7,United States,bd7be2d0-edbf-499d-b4f9-b5d705ce7196,Album,musicbrainz
TRABKSJ12903CB5BD6,f80ca9ee-d2b3-4fc1-9631-27ae810b7e83,e533b5f3-df4d-410f-9a74-3fe4e4e8a63e,WHB,2010,4,Australia,0ee0c0e0-8d9d-469a-82ec-ceafa02b5b13,Album,musicbrainz
TRABKSY128F429DE2A,c22e4254-e4cc-4af7-8e46-086188fac9c2,88e90425-6393-42f9-abf1-11d8423019d6,Pretend Not To Love,,,,e8bb79dd-1400-4680-ae8c-19281aa05d7e,Album,musicbrainz
TRABLAT128F92E6846,f4012266-8668-47f8-b0ce-e54c822d5cda,01bb15f0-e735-4038-a9a6-af1a453c8339,Live au Dôme de Marseille,2003,3,France,bf7ac6ff-505e-3c8c-bf69-e6112427ea55,Album,musicbrainz
TRABLEK128F4288796,44342bdb-f9e0-474e-9c10-6506f1f5aec4,80acdf88-f600-4ab6-9775-7e1a724b87f7,"Act II: The Meaning of, & All Things Regarding Ms. Leading",2007,5,United States,c4dec823-cd7a-3967-9119-bee33bc7e5de,Album,musicbrainz
TRABLGI128F42B867A,5f707879-6116-4b3e-8975-f5c57e665b98,889014f0-cd87-4b43-a187-379f81e77b8d,Eighteen Visions,2006,7,United States,ea23ca94-b492-3930-922f-13459418f8f7,Album,musicbrainz
TRABLJI128F92E84E0,adfdfad7-b5e7-46db-ae06-76d0218de114,5776bce6-a85b-442c-90f9-2ca51073a215,Shopping,2001,8,United Kingdom,4193e3f0-e185-37be-b020-68c412c82a41,Single,musicbrainz
TRABLLC128F427F42F,38df1eb0-0f74-44cc-8f34-8f507545f14c,4862e45e-127d-423a-a4bf-95b79197c84a,Lost and Found,2005,3,Europe,7923a965-9d6a-385a-a6d0-c6c5927dd196,Album,musicbrainz
TRABLLK128F428FFAF,71ce6351-e2e9-4b3c-b4a2-b93f81fa4aab,07d51bc7-64c9-3fba-b6fc-0695f6e8d6a4,All Things Must Pass,1970,11,United States,d4b0f3e2-e3eb-3531-b305-ed8105cb5be4,Album,musicbrainz
TRABLNQ128F930E053,f698bc22-18dd-4ae5-a866-7caff4295351,c09f15ae-372f-4d8e-9098-9b6e359f27fa,The Power,1986,,United Kingdom,b37221e1-91c5-35c4-9bfd-c73330787258,Album,musicbrainz
TRABLQE128F92E5E75,adeeb2cb-d749-4b4c-a11f-d9c140c31c1c,74489f0e-274b-3db3-98c0-d20e37deb583,Harmony and Dissidence,2008,4,[Worldwide],526343ab-2b6e-4d11-abab-7585de75c313,Album,musicbrainz
TRABLSP128F92F0E1D,52f75092-7f0b-4dfa-bf85-1ee8516fb952,957a1b79-57a9-3cd9-8b23-5644acac7580,Deluxe,1993,11,United States,fe4f5e52-d7b6-3a96-853b-b297c92595f7,Album,musicbrainz
TRABMAV128F92E71C4,b241276b-9153-47c9-9520-fc3e281dcef3,a6dbcb70-aef5-426b-b643-3190fc1ba117,Tinnitus Sanctus,2008,11,Germany,81ed44ea-cb99-3de8-b945-f12bbd0bd61f,Album,musicbrainz
TRABMEM12903CB1A75,8c674d56-1dc2-451f-9637-43fd5b447011,a5be4b81-90ec-3283-94f9-9773d9fc96ce,Centuries Before Love and War,2006,6,United States,afa05dd3-ebce-32d2-9791-98a14f29eeba,Album,musicbrainz
TRABMFI128F1476F9F,a0fbd960-4f2e-4a18-9e25-8ea60467014a,cdc45f68-aae1-4cce-a30e-a5d3f23889d2,Zenyattà Mondatta,1980,10,United Kingdom,99ca0e36-f4bb-3a15-b016-0cf7b79c5792,Album,musicbrainz
TRABMHF128F9326673,00b5acf5-15b3-4956-b9a1-00289564112f,07614aa1-a448-4804-aa59-c34245260e08,Broadside,2009,,[Worldwide],a49c5016-ab61-4e43-804c-c762810fd67e,Album,musicbrainz
TRABMLB128F4271109,7b98241a-8338-414c-b8e3-3e525a7b9176,c30748b9-cfcf-4bae-b221-94ecad22c941,Welcome to the World of Joni Rewind,2002,11,United Kingdom,74b3a90c-49e8-3190-8e89-7dd1351c234a,Album,musicbrainz
TRABMPO12903CA4BDC,65b71c49-bc2c-4872-a30c-cb5ee31a6fb5,06136641-d7ff-4078-931b-e5b9bda570e9,Come On Come On,1992,6,[Worldwide],9f8aa268-069b-35d1-a697-2b1e9c24f586,Album,musicbrainz
TRABMRL12903CD0B4A,b206baf2-4e8f-412f-8e0a-15168ec407f7,721f1ddb-fcd4-41f3-986a-728a12944ca4,Direkt aus dem Knast (du Spast),2004,5,Germany,c8315ef2-671a-3c81-9dc7-0e1b2c9865f7,Album,musicbrainz
TRABMTQ128F930F876,0def7e73-7d33-449f-ab4a-f3b3c42d1e76,83ecd37e-2270-40a3-bfad-c111f5862eb4,The Best of the Fairfield Four 1946-1953,2012,,United Kingdom,576800de-0e7f-48f8-aa6e-01b2d17daf8c,Album,musicbrainz
TRABMXM128F930C6D2,47c871a1-3630-46d9-8729-507e43e72daa,4d28df98-e1b6-4f7d-ba32-f89d805dbd85,Foogy,2009,9,Sweden,6c43250b-dcb3-402f-9261-6f4e95417630,Album,musicbrainz
TRABNUW128F9313D21,7efad240-f3cf-468d-a81f-430398a47d10,91a8fced-f345-465e-a9de-2ca292af8be2,Mojo Box,2004,1,United States,607c66ad-364c-3a36-b759-745b6cacd2ba,Album,musicbrainz
TRABOCK12903CDBA6A,93df4be3-fc3f-49ad-9862-ce760e6e51f1,f00e79ed-ca34-4ab4-b2e4-bbb6ea8c0d4b,"Belew Prints: The Acoustic Adrian Belew, Vol. 2",1998,,United States,d0b4757b-ab71-4081-9f4b-ed32aea20141,Album,musicbrainz
TRABOGP12903CC080D,c443d5a2-4ca6-4032-a2bb-6080c6873546,d81fa5e5-6f17-4710-9d06-b481d7838567,Zone of Our Own,1991,9,United States,f494f5a5-b145-43cf-b638-d439c408dc9a,Album,musicbrainz
TRABOIL128F930F4C9,5d006d29-734c-4730-9b8b-ab448ba761d9,b9c2ac5f-675a-4cc4-b097-cdb958e5f828,A Place In The Sun,1983,,United States,198b3c19-0cea-45fd-8986-7aedbed942fe,EP,musicbrainz
TRABOJC128F931B681,097980a4-0507-4c8f-af52-6340f05bb001,f8db7020-922d-4ec8-8788-dcb29a456020,Strength in Numbers,1992,,United States,37db7436-6e0d-3e7f-9c2f-19a8c4579989,Album,musicbrainz
TRABOOC128F92D2D90,3eddac63-19dd-49b9-aca3-e71ade953141,f7e841a4-248b-40f0-8496-264805f96460,Millennium Done I: Empire Songs,1993,,Germany,2401ebfc-87d7-3bd2-8b31-a250ce209d9e,Album,musicbrainz
TRABPGW128E078F38D,97b1892a-caa3-47d5-9f6d-16d9b8fdac29,8c0433a9-0905-3b4a-956f-21c3368e1b25,Fifa,1996,3,Germany,c8b5d9e4-b888-356c-a036-873da6d472a6,Album,musicbrainz
TRABPHE128F42A1E65,773bedd0-ccec-4a54-bd5d-8b6a39e8dd77,ad675dae-13f7-403e-9e2e-7701d0957eee,Complicidad: Las mejores canciones (1988-1994),2000,,Spain,a631174d-3902-3ab4-8294-bafddd6f62f1,Album,musicbrainz
TRABPIK128F93326AC,cccfee84-69a5-4934-b868-82831d908ae9,29e6367c-bd50-422b-b46b-2470d4690ebc,Slower Emotions (138 BPM Remixes),2004,5,[Worldwide],cfc13a59-c348-3ee5-93a5-e2438925b751,Album,musicbrainz
TRABPJT128F933A3A5,79c0d251-984c-490d-9a96-3aa466d214bb,6ef40754-9066-43bc-94dd-7fd7a6c9e6c8,Tabletky odvahy,2007,9,Slovakia,3101f7ed-5103-3529-aa23-e952059ed017,Album,musicbrainz
TRABPUI12903CF22CE,13a8a4b1-f660-401b-a8c4-3da753c9e214,0c4f54f1-2816-48a2-8e19-90e05d337d97,Battle Metal,2004,7,Finland,d5be0079-79f6-33a3-a78a-fe8c736c6e97,Album,musicbrainz
TRABPWB128F42BAF33,e8dd7915-2b3c-4b1e-83a6-77e727cbf8ce,954d4a9c-39bc-4fc1-ac24-ac7c1c735b32,Of Milkmaids & Architects,2006,,United Kingdom,c98207a5-8d8d-3e10-999d-1bf85bb9d2c8,Album,musicbrainz
TRABQCU128F423286A,764d1dcf-f469-4c26-ae3d-ff4e24d8314e,5f612831-2a42-4ade-912e-152d936c82ba,Still Not Sorry,2005,11,United States,4d2c4a94-ad09-367a-bbea-3a22ad90cb60,Album,musicbrainz
TRABQHD128F422A9F5,725fd76a-5696-463d-b637-98745e3b6d41,8586da23-377a-4daf-815a-82f8ce8af46c,"Complete Recorded Works 1941-1956 in Chronological Order, Volume 3: 11 March 1949 to 15 January 1952",,,,aab7373e-4b08-37b2-99a7-a16cef2aab6b,Album,musicbrainz
TRABQRP128F9310EFC,1959fc73-7c32-4f40-b019-f03831aea915,71989dd8-89af-45de-87dc-d3d0b798f972,Towering Above the Rest,2004,,United States,e449d0a3-5661-338c-a51e-a9910f725fa5,Album,musicbrainz
TRABRIV128F147F524,d8e0b670-b867-45bf-ad58-25b52826f5dc,fb2209b1-e478-4717-9d59-bf3a0bdf3c30,Happiness in Magazines,2004,5,Japan,ef867a4e-5207-3236-ab1d-0b3930cfd3ec,Album,musicbrainz
TRABRJZ12903CE9196,a5109a60-5539-4178-90fe-6188d4c242a9,a3ce8808-16ea-45e8-ac30-6311a4150395,Demo,,,United Kingdom,94e182c5-570a-4c93-8f8d-8f8be92bac2a,Album,musicbrainz
TRABRKX12903CC5BA5,976d73a6-b283-4474-ba06-30fed908ea5c,79d08690-6acf-4027-9c82-9441d2597543,Dialog mit dem Tölpel,2009,6,[Worldwide],0e1a96d8-af7f-4ba8-9b93-b91d35c9a852,Single,musicbrainz
TRABSBQ128F14B0421,4ca312a2-98ac-4a1e-9cbf-3f1d91714f0a,55d788ca-0006-4cea-a638-837e58e3926b,Tommy Boy Presents: Hip Hop Essentials 1979-1991 Volume One - Volume Twelve,2006,12,United States,e219d441-4172-4c04-b6bd-eede8e27ef5d,Album,musicbrainz
TRABSTP128F4252E01,b122ce30-79ce-4d4c-bd6f-c75e39b67b40,ca7d8743-50d4-4ebf-8dd7-c33c75a26cae,Cosita buena,2008,6,Spain,88fee570-2900-360b-a885-5fb3d98e488c,Album,musicbrainz
TRABTAB128F9310BAB,cfe9b76a-6683-4cd2-a373-929a936acd87,ba1cc87b-0063-4c29-9a78-caf9a919a69d,Valley of Fire,2008,,Russia,776afd2a-3a98-4e7d-9b92-6a239f64d477,Album,musicbrainz
TRABTCY12903C9402E,414fb411-40e1-4578-b68a-0f82d01413fc,e9fcbf6e-c82f-41d5-9891-06a077770641,Clase aparte,2004,10,Puerto Rico,9c0f1130-36c3-32cd-8afa-7f733b470ea9,Album,musicbrainz
TRABTFI128F14905F6,9d41ccd7-f816-4ef5-9474-c2150baf2f94,9c6fff44-2bd4-4fd5-9bcc-c9e44407a04d,Lam Toro,1992,,United Kingdom,7823bf97-2c4f-35a0-be77-977ae04fa0fb,Album,musicbrainz
TRABTIT128F422AA3C,eb88e7c1-419f-4a14-a334-006084a51c11,185ba972-c916-40f8-aba2-8aa7af5cbf7d,3,1996,,United States,dcd12354-5c31-4a01-8452-5ecd57d37a31,Album,musicbrainz
TRABTNG128F427BD6E,9f320881-31c1-47c1-b7ad-e755033e8cc8,111e15eb-c700-4bd8-adc8-5b53313e5a92,Sketches and Spells,2004,,United Kingdom,e3459bc7-942d-3aac-b107-861df02afebe,Album,musicbrainz
TRABTNM128F92DCC68,c9410ebc-77a9-471c-813f-70cb1b0ee860,54c5295a-f22a-48ab-9e94-83ca21914940,"Chicago Blues Festival 1974-1976, Vol. 3",,,,c5756f0e-f9ee-481a-8848-c1b6d6575099,Album,musicbrainz
TRABTYE12903CDA646,ffa788b7-25a5-411e-b7ec-10cf6d18841e,a6e1fcc4-2cbd-4f36-b802-9041b83bfd28,Make This Your Own,2007,1,United Kingdom,aa096399-e578-3f9e-8a86-ece742851e08,Album,musicbrainz
TRABTZP128F92D9357,0d55e5ca-52d0-408d-a7b4-34bab4dee09d,a2cd4c61-7ac6-4d1c-9e2b-e26e64b9e237,Lazy Afternoon,2004,7,United States,3c30dc85-c5b8-35ba-8847-e227b4e71757,Album,musicbrainz
TRABUBG12903CE37C6,24a3b60e-17e1-4fe9-93a2-8d0a5ee48eab,f0eb8b00-5fa4-4c60-8192-0ca542469d84,B-Films,2002,3,Germany,49992f19-46a3-3fec-b7b1-671582ad81d2,EP,musicbrainz
TRABUEB12903CC49BE,7e9f137b-fe1a-4fb8-9fdf-e1aaedb13e46,f7e4221e-b3bf-4ebf-94af-bfe8cd13effd,Bud Powell in Paris,2012,8,Japan,869f92e6-c3eb-322b-be92-d9eb444f301c,Album,musicbrainz
TRABUUH128F4241346,3868ba0a-cc39-4393-af57-17e81aaa26c3,cb02288e-213e-4ed1-939c-add8833d3793,One Nation Underground,2005,9,[Worldwide],d48fda49-a213-378c-90e8-a0425963c38f,Album,musicbrainz
TRABUVN128F930633C,8be0424c-a028-439f-806b-4e1d51dd3d58,7a1c51bd-b2d0-4455-af6c-f7efb8991ffa,Es difícil,2008,8,[Worldwide],7041a563-1464-4326-becc-7f6446df50e3,Single,musicbrainz
TRABUXL128F42630D2,99134d7d-f43d-4857-bd4f-3b99e5ec891c,71f7dbe6-ba0e-4bf8-8020-6bda047d6c21,Strobelite Seduction,2008,5,United States,6d259311-43f3-3dae-86de-d60b0383ddf6,Album,musicbrainz
TRABUYT128F93069C8,1ead67bf-6130-4aab-8ae2-4b44ccb83c66,c3fcab28-de11-4501-8ef8-131620b62bc7,Blue Record,2009,10,United States,d9a01dd4-31d2-43c5-bdf5-1666cf0d54ea,Album,musicbrainz
TRABVMH128F146467B,0078d246-64c5-4a71-937a-541045caa16d,2170d8fa-3e9d-4452-8fd0-a4554459f62b,Sweeney Todd: The Demon Barber of Fleet Street (2005 Broadway revival cast),2006,1,United States,d8987cd8-2319-369a-af2b-287b8b6cc6a0,Album,musicbrainz
TRABVOJ128F4250AAA,7a4c376f-e5db-4ab5-9fcc-a91234e200fd,15d2007e-df26-4c04-9afd-caee905fb0b0,Enter: The Conquering Chicken,1994,3,United States,824afdcb-331a-3fe6-8a6d-801b1b71e7df,Album,musicbrainz
TRABVQF128F42591BF,d4304457-07ee-4d5c-836e-29dc7acd576c,e5b64ce2-bfea-4602-a6e7-47317685ff8b,Rio Bravo,1959,10,France,e4c3fca0-0110-4a2d-b426-1d6fa1bc27b0,EP,musicbrainz
TRABVSH128F92C3F3F,a66b3ccb-7b4d-4917-aebb-81353421b5a6,e79c94e5-343a-4f27-9ca1-7896cffc9eb7,The Peel Sessions 1979 - 1981,2008,9,United Kingdom,7e52116b-2b83-3835-a420-7fd0b8fc4853,Album,musicbrainz
TRABWBZ12903CDB8A1,26a9022c-4312-4159-b30f-8f736a598a15,3293e88d-a646-4f1f-bfc5-d2fcec56d99e,Comme vous voulez,2007,9,Germany,a60d05b9-3c2a-3bc3-b7f3-f56b410bca11,Album,musicbrainz
TRABWCM128F4255D35,e17f51b2-42af-439d-a1c8-a300efbae400,5be41a09-4f4d-4793-b45a-cea59be5e755,Trick Me,2004,5,United Kingdom,ffeb1b0a-ea02-3c47-941e-2320b96039ac,Single,musicbrainz
TRABWFU128F425949F,8edb822c-85da-420e-be36-48380718db4f,82744146-bdf1-4234-a399-eea58d75dac3,Feelings / Ruling Sound,2005,10,United Kingdom,ee4d03a1-6f05-3fec-a25a-905855572a72,Single,musicbrainz
TRABWNZ12903CB6116,314baf21-3808-4e2b-ab62-12ede3cd8e2d,f4ba50c7-25b4-4613-a709-664c866047ee,Album 1994,1994,1,Germany,b0f144a1-915e-33f3-ac8a-fbf50da4380b,Album,musicbrainz
TRABWPL12903D05EA6,90ba5369-106d-42f5-8014-30b74f760c54,02a4c282-0c25-4876-9add-56c3f575a0ef,Crawl,1991,,United Kingdom,8a3c2dfc-e1f1-3472-8e40-5aa7e3d6bbd6,Album,musicbrainz
